variable,in_waves,n_waves,first_wave,last_wave,label_y_latest,value_scheme_stable,schemes_seen
FREQUENCY_HOCKEY_F09,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Hockey,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_HULAHOOP_P27,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Hula hooping,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_ICEHOCKEY_K03,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Ice hockey,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_ICESKATING_I02,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Ice skating,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_INFORMAL_C15,6;7;8,3,6,8,Frequency: Sessions in last 28 days: Informal Activity and Active Play,YES,"[w6,7,8] "
FREQUENCY_INTSESSION_E05,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Interval sessions,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_JUDO_J04,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Judo,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_JUJITSU_S03,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Ju-Jitsu,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_KARATE_S02,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Karate,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_KARTING_U26,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Karting or go-karting,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_KITESURF_R08,8,1,8,8,Frequency: Sessions in last 28 days: Kite surfing,YES,[w8] 
FREQUENCY_LACROSSE_F14,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Lacrosse,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_LEISURE_C08,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Leisure activities and games,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_LIFESAVING_H13,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Life-saving,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_MARTIALCHINESE_S05,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Chinese martial arts,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_MARTIALOTHER_S06,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Other martial arts,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_MARTIAL_J07,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Martial Arts,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_MODPENT_L06,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Modern Pentathlon,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_MOTORCARRACE_U28,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Motorcar racing,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_MOTORCYCRACE_U27,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Motorcycle racing,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_MOTORSPORTS_L18,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Motor sports,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_MOUNTAIN_H01,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Climbing or Mountaineering,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_MOUNTSCRAM_R05,3;4;5;6;7;8,6,3,8,Frequency: Sessions in last 28 days: Mountaineering and scrambling,YES,"[w3,4,5,6,7,8] "
FREQUENCY_NETBALL_F06,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Netball,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_OBSTACLE_L07,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Obstacle course (e.g. Tough Mudder),YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_ORIENTEERING_H04,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Orienteering,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_OTHERFITCLASS_P10,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Other fitness or exercise class,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_PADDLE_R10,8,1,8,8,Frequency: Sessions in last 28 days: Paddleboarding,YES,[w8] 
FREQUENCY_PARKOUR_H05,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Parkour or free running,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_PICKLEBALL_G05,8,1,8,8,Frequency: Sessions in last 28 days: Pickleball,YES,[w8] 
FREQUENCY_PILATES_P01,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Pilates,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_POOL_I07,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Pool,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RACKETSPORT_C06,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Racket sports,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RESISTMACHINE_P17,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Resistance weights machines,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_RIFLE_S09,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Rifle,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_ROCKCLIMB_R01,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Rock climbing or bouldering,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_ROLLERSKATING_L16,1;2;3;4;5;6;7;8,8,1,8,"Frequency: Sessions in last 28 days: Rollerskating, inline skating, rollerblading",YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_ROLLER_C14,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Roller or skating sports,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_ROUNDERS_F11,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Rounders,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_ROWINGWATER_R04,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Rowing (on water),YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_ROWING_H06,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Rowing,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_ROWMACHINE_P13,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Rowing machine,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_RUGBYLEAG13_Q17,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: 13 a-side rugby league,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RUGBYLEAGTAG_Q19,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Tag or other rugby league,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RUGBYLEAGTOUCH_Q18,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Touch rugby league,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RUGBYLEAGUE_F04,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Rugby League,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RUGBYUN15_Q13,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: 15 a-side rugby union,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RUGBYUN7_Q15,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Rugby sevens,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RUGBYUNION_F03,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Rugby Union,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RUGBYUNTAG_Q16,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Tag or other rugby union,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RUGBYUNTOUCH_Q14,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Touch rugby union,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RUNATHMULTI_C11,1;2;3;4;5;6;7;8,8,1,8,"Frequency: Sessions in last 28 days: Running, athletics or multi-sports",YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RUNJOG_U07,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Running or jogging,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_RUNNING_L03,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Running,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SAILING_H07,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Sailing,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SCUBA_H12,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Scuba diving or snorkelling,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SHOOTING_J08,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Shooting,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SHOTGUN_S10,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Shotgun,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SKATEBOARDING_L17,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Skateboarding,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SKIING_T01,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Skiing,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SKIPPING_P26,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Skipping,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_SKITTLES_I09,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Skittles,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SLEDDING_K02,1;2;3;4;5;6;7;8,8,1,8,"Frequency: Sessions in last 28 days: Sledding, luge, tobogganing",YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SNOOKER_I06,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Snooker,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SNOWBOARDING_T02,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Snowboarding,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SNOWSPORT_K01,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Snowsport,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SPORTCOUNT_A01,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Sport (count definition),YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SPORTFUND_A02,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Sport (fund definition),YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SPORTPRE2016_A03,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Sport (pre-2016 definition),YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SPORTTRAD_B07,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Traditional Sport,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SQUASH_G04,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Squash,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_STEPMACHINE_P14,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Step machine,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_SURFING_H11,1;2;3;4;5;6;7;8,8,1,8,"Frequency: Sessions in last 28 days: Surfing, board surfing, body boarding or kite surfing",YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SURFING_R07,8,1,8,8,"Frequency: Sessions in last 28 days: Surfing, body surfing or body boarding",YES,[w8] 
FREQUENCY_SWIMIN_U02,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Swimming - Indoors,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_SWIMJUST_U01,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Swimming,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_SWIMOPEN_U04,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Swimming - Open water,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_SWIMOUTPOOL_U03,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Swimming - Outdoor pool,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_SWIM_L01,1;2;3;4;5;6;7;8,8,1,8,"Frequency: Sessions in last 28 days: Swimming, diving or water polo",YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_TABLETENNIS_G03,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Table Tennis,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_TAEKWONDO_J05,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Taekwondo,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_TAICHI_J06,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Tai Chi,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_TEAMSPORT_C05,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Team sports,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_TENNIS_G01,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Tennis,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_TENPIN_I04,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Ten-pin bowling,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_TRACKANDFIELD_L02,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Track and field athletics,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_TRAMPOLINING_U25,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Trampolining,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_TREADMILL_P15,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Treadmill,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_TRIATHLON_L05,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Triathlon,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_VOLLEYBALL_F10,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Volleyball,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WALKALL_C01,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Walking,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WALKALL_NOHILL_D06,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in the last 28 days: Any walking excluding hill walking,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WALKLEISURE_B01,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Walking for leisure,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WALKTRAV_B02,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Walking for travel,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WATERCLASS_P08,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Water-based class,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WATERPOLO_U06,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Water polo,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WATERSKIING_H10,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Waterskiing,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WATERSPORTS_D02,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Water sports,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WEIGHTLIFTING_P19,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Weightlifting or powerlifting,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_WEIGHTSCLASS_P09,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Weights-based class,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WEIGHTS_E04,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Weights session,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_WHEELCHBASKETBALL_F08,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Wheelchair Basketball,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WHEELCHRUGBY_F05,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Wheelchair Rugby,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WINTER_C10,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Winter sports,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_WRESTLING_J09,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Wrestling,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_XFIT_P23,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Cross fit,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_XTRAINING_P21,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Cross training,YES,"[w1,2,3,4,5,6,7,8] "
FREQUENCY_XTRAINMACHINE_P11,2;3;4;5;6;7;8,7,2,8,Frequency: Sessions in last 28 days: Cross training machine,YES,"[w2,3,4,5,6,7,8] "
FREQUENCY_YOGA_P02,1;2;3;4;5;6;7;8,8,1,8,Frequency: Sessions in last 28 days: Yoga,YES,"[w1,2,3,4,5,6,7,8] "
FRUIT,1;2;3;4,4,1,4,Portions of FRUIT yesterday,YES,"[w1,2,3,4] "
FVPor,1;2;3;4;5,5,1,5,Portions of fruit and vegetables yesterday,YES,"[w1,2,3,4,5] -1=No data for calculation|0=None"
FVPorG,1;2;3;4;5,5,1,5,Portions of fruit and vegetables yesterday grouped: 5 a day,YES,"[w1,2,3,4,5] -1=No data for calculation|0=None|1=less than 5|2=5 or more"
FVPorG2,1;2;3;4;5,5,1,5,Portions of fruit and vegetables yesterday grouped: 5 a day,YES,"[w1,2,3,4,5] 0=Less than 5|1=Five or more"
Filter_Act,2;3;4;5;6;7;8,7,2,8,Age 16 + and Active (FILTER),YES,"[w2,3,4,5,6,7,8] "
Filter_ActAnyVol,5;6;7;8,4,5,8,Active and Volunteered at least once in the last year (FILTER),YES,"[w5,6,7,8] "
Filter_ActNoVol,2;3;4,3,2,4,Age 16 + and Active and Not volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_ActNoVol_F,2;3;4,3,2,4,Female age  16 + and Active and Not volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_ActNoVol_M,2;3;4,3,2,4,Male age  16 + and Active and Not volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_ActNotVol,5;6;7;8,4,5,8,Active and Did not Volunteer in the last year (FILTER),YES,"[w5,6,7,8] "
Filter_ActVol,2;3;4,3,2,4,Age 16 + and Active and Volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_ActVol_F,2;3;4,3,2,4,Female age 16 + and Active and Volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_ActVol_M,2;3;4,3,2,4,Male age 16 + and Active and Volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_Act_F,2;3;4;5;6;7;8,7,2,8,Female age 16 + and Active (FILTER),YES,"[w2,3,4,5,6,7,8] "
Filter_Act_M,2;3;4;5;6;7;8,7,2,8,Male age 16 + and Active (FILTER),YES,"[w2,3,4,5,6,7,8] "
Filter_AnyVol,5;6;7;8,4,5,8,Volunteered at least once in the last year (FILTER),YES,"[w5,6,7,8] "
Filter_Inact,2;3;4;5;6;7;8,7,2,8,Age 16 + and Inactive (FILTER),YES,"[w2,3,4,5,6,7,8] "
Filter_Inact_F,2;3;4;5;6;7;8,7,2,8,Female age 16 + and Inactive (FILTER),YES,"[w2,3,4,5,6,7,8] "
Filter_Inact_M,2;3;4;5;6;7;8,7,2,8,Male age 16 + and Inactive (FILTER),YES,"[w2,3,4,5,6,7,8] "
Filter_InsAct,2;3;4;5;6;7;8,7,2,8,Age 16 + and Insufficiently active (FILTER),YES,"[w2,3,4,5,6,7,8] "
Filter_InsAct_F,2;3;4;5;6;7;8,7,2,8,Female age 16 + and Insufficiently active (FILTER),YES,"[w2,3,4,5,6,7,8] "
Filter_InsAct_M,2;3;4;5;6;7;8,7,2,8,Male age 16 + and Insufficiently active (FILTER),YES,"[w2,3,4,5,6,7,8] "
Filter_NoVol,2;3;4,3,2,4,Age 16 + and Not volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_NoVol_F,2;3;4,3,2,4,Female age  16 + and Not volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_NoVol_M,2;3;4,3,2,4,Male age 16 + and Not volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_NotActAnyVol,5;6;7;8,4,5,8,Not active and Volunteered at least once in the last year (FILTER),YES,"[w5,6,7,8] "
Filter_NotActNoVol,2;3;4,3,2,4,Age 16 + and Not active and Not volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_NotActNoVol_F,2;3;4,3,2,4,Female age  16 + and Not active and Not volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_NotActNoVol_M,2;3;4,3,2,4,Male age e 16 + and Not active and Not volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_NotActNotVol,5;6;7;8,4,5,8,Not active and Did not Volunteer in the last year (FILTER),YES,"[w5,6,7,8] "
Filter_NotActVol,2;3;4,3,2,4,Age 16 + and Not active and Volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_NotActVol_F,2;3;4,3,2,4,Female age  16 + and Not active and Volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_NotActVol_M,2;3;4,3,2,4,Male age  16 + and Not active and Volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_NotVol,5;6;7;8,4,5,8,Did not Volunteer in the last year (FILTER),YES,"[w5,6,7,8] "
Filter_Vol2,2;3;4,3,2,4,Age 16 + and Volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_Vol2_F,2;3;4,3,2,4,Female age  16 + and Volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_Vol2_M,2;3;4,3,2,4,Male age 16 + and Volunteered at least twice in last year (FILTER),YES,"[w2,3,4] "
Filter_VolMth,5;6;7;8,4,5,8,Volunteered at least once a month but not one a week throughout the year (FILTER),YES,"[w5,6,7,8] "
Filter_VolOcc,5;6;7;8,4,5,8,Volunteered a few times in the last year (FILTER),YES,"[w5,6,7,8] "
Filter_VolWk,5;6;7;8,4,5,8,Volunteered once a week throughout the year (FILTER),YES,"[w5,6,7,8] "
Filter_VolYr,5;6;7;8,4,5,8,Volunteered once/one-off in the last year (FILTER),YES,"[w5,6,7,8] "
Filter_female16,1;2;3;4;5;6;7;8,8,1,8,Females aged 16 and over,NO,"[w1] 0=Female aged under 16 or no age or gender information|1=Female aged 16 and over || [w2] 0=Age under 16 or no age information|1=Aged 16 and over || [w3] 0=Age under 16 or no age information or male|1=Female Aged 16 and over || [w4] 0=Not female|1=Female aged 16 and over || [w5,6,7,8] 0=Not female|1=Female, aged 16 and over"
Filter_male16,1;2;3;4;5;6;7;8,8,1,8,Males aged 16 and over,NO,"[w1] 0=Male aged under 16 or no age or gender information|1=Male aged 16 and over || [w2] 0=Age under 16 or no age information|1=Aged 16 and over || [w3] 0=Age under 16 or no age information or female|1=Male Aged 16 and over || [w4,5,6,7,8] 0=Not male|1=Male aged 16 and over"
FruitVegPor,6;7;8,3,6,8,Portions of fruit and vegetables yesterday,YES,"[w6,7,8] -1=No data for calculation|0=None"
FruitVegPorG,6;7;8,3,6,8,Portions of fruit and vegetables yesterday grouped: 5 a day,YES,"[w6,7,8] -1=No data for calculation|0=None|1=less than 5|2=5 or more"
FruitVegPorG2,6;7;8,3,6,8,Portions of fruit and vegetables yesterday grouped: 5 a day,YES,"[w6,7,8] 0=Less than 5|1=Five or more"
Gend3,1;2;3;4;5;6;7;8,8,1,8,Gender - three bands,YES,"[w1,2,3,4,5,6,7,8] 1=Male|2=Female|3=Other"
GendAge1440,1;2,2,1,2,Gender by Age - two bands 14-40 41+,NO,[w1] 1=Gend: male 14-40|2=Gend: male 41+|3=Gend: female 14-40|4=Gend: female 41+|5=Gend: other/not stated 14-40|6=Gend: other/not stated 41+ || [w2] 1=Male; 14-40|2=Male; 41+|3=Female; 14-40|4=Female; 41+|5=Other or gender not stated; 14-40|6=Other or gender not stated; 41+
GendAge1460,1;2,2,1,2,Gender by Age - two bands 14-60 61+,NO,[w1] 1=Gend: male 14-60|2=Gend: male 61+|3=Gend: female 14-60|4=Gend: female 61+|5=Gend: other/not stated 14-60|6=Gend: other/not stated 61+ || [w2] 1=Male; 14-60|2=Male; 61+|3=Female; 14-60|4=Female; 61+|5=Other or gender not stated; 14-60|6=Other or gender not stated; 61+
GendAge1640,3;4;5;6;7;8,6,3,8,Gender by Age - two bands 16-40 41+,NO,"[w3] 1=Male; 16-40|2=Male; 41+|3=Female; 16-40|4=Female; 41+|5=Other or gender not stated; 16-40|6=Other or gender not stated; 41+ || [w4,5,6,7,8] 1=Male; 16-40|2=Male; 41+|3=Female; 16-40|4=Female; 41+|5=Other; 16-40|6=Other; 41+"
GendAge1660,3;4;5;6;7;8,6,3,8,Gender by Age - two bands 16-60 61+,NO,"[w3] 1=Male Age 16-60|2=Male Age 61+|3=Female Age 16-60|4=Female Age 61+|5=Other Age 16-60|6=Other Age 61+ || [w4,5,6,7,8] 1=Male; 16-60|2=Male; 61+|3=Female; 16-60|4=Female; 61+|5=Other; 16-60|6=Other; 61+"
GendAge2,1;2;3;4;5;6;7;8,8,1,8,Gender by age - 2 bands,NO,"[w1,2,3] 1=Male; 16-74|2=Male; 75+|3=Female; 16-74|4=Female; 75+|5=Other or gender not stated; 16-74|6=Other or gender not stated; 75+ || [w4,5,6,7,8] 1=Male; 16-74|2=Male; 75+|3=Female; 16-74|4=Female; 75+|5=Other; 16-74|6=Other; 75+"
